
>>>>>>>>>>>>>>>>>>>>>>>> | PANEM CENSUS ROLL | The Capitol POP 10000 | <<<<<<<<<<<<<<<<<<<<<<<<<
HOWELL, EMILE T:4         15 F | HOWELL, HAYLEY            19 M | HOWELL, TELLY             22 M
HUEL, FILOMENA T:10       12 M | HUEL, GASTON              37 M | HUELS, ELLA T:6           18 F
HUELS, JAMMIE              9 M | HYATT, KAYLEIGH            7 F | JACOBI, BRAXTON T:8       18 M
JACOBI, NORRIS            51 F | JACOBS, MALIKA             2 M | JACOBSON, ANNABELLE T:2   12 F
JACOBSON, MIKAYLA         33 M | JAKUBOWSKI, AUBREE         6 M | JAKUBOWSKI, ELOY           9 M
JAKUBOWSKI, XZAVIER T:6   17 M | JASKOLSKI, CLARABEL       62 M | JAST, HUNTER              19 F
JENKINS, CHAZ             10 F | JERDE, CALI                9 M | JERDE, LINNIE             28 M
JOHNS, CRISTINA            6 M | JOHNS, LAILA               8 F | JOHNS, LELAH              27 M
JOHNS, QUINCY             22 F | JOHNS, SIM                55 M | JOHNSON, MONSERRATE        1 M
JOHNSON, SOFIA            54 M | JOHNSTON, IVA              3 F | JONES, JULIEN T:9         16 M
JONES, LEXI                5 M | JONES, SAMANTHA T:6       13 F | KASSULKE, ALAN            24 F
KASSULKE, ARYANNA         80 F | KASSULKE, ASHTYN          11 F | KASSULKE, BAILEE           3 M
KASSULKE, ELI              4 F | KASSULKE, JOSEFINA T:7    13 M | KAUTZER, BRENNA            7 M
KAUTZER, CALEB           < 1 F | KAUTZER, JAQUELINE        25 M | KAUTZER, JEFFERY          11 F
KEEBLER, ALEX             42 F | KEEBLER, JOEL              9 F | KEEBLER, OFELIA            3 M
KEMMER, DASIA              7 M | KEMMER, RUDY              35 M | KERLUKE, VALLIE            3 F
>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>  ----------  PAGE 86  ---------  <<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<

>>>>>>>>>>>>>>>>>>>>>>>>> | PANEM CENSUS ROLL | District 03 POP 1000 | <<<<<<<<<<<<<<<<<<<<<<<<<
KESSLER, MARGE T:7        14 M | KIEHN, DION               55 M | KIEHN, HASSIE             19 M
KIEHN, NELS               23 F | KILBACK, GLEN              9 F | KILBACK, MUSTAFA           6 M
KILBACK, RUBYE            46 M | KING, MARLON              76 F | KIRLIN, EFRAIN            51 F
KIRLIN, WILTON            10 F | KLEIN, FRITZ              25 F | KLING, BETSY               1 F
KLING, CHRIS              65 M | KLOCKO, LAYNE             21 M | KLOCKO, TURNER T:9        17 M
KOCH, CLEVE                2 M | KOCH, HOYT                 3 F | KOCH, JAMAR                5 M
KOCH, MERTIE              11 F | KOCH, RAEGAN               8 F | KOELPIN, JOHNSON           5 M
KOEPP, KATLYNN            44 F | KOEPP, RYDER              78 M | KOHLER, ALEJANDRIN        79 F
KONOPELSKI, ELI           37 M | KONOPELSKI, JENNING        3 M | KONOPELSKI, VINNIE         4 F
KOSS, OZELLA               7 M | KOSS, PAMELA T:5          18 M | KOVACEK, ALEXANDREA       67 F
KOVACEK, EUGENE            1 M | KOVACEK, FREDERICK         2 F | KOZEY, ANAHI              23 F
KOZEY, CAMDEN             10 F | KOZEY, MEAGAN T:9         12 M | KRAJCIK, ARCH             45 F
KRAJCIK, FAUSTO           49 F | KRAJCIK, KYLEE             1 F | KRAJCIK, YASMEEN T:10     16 M
KRIS, LUELLA               1 F | KRIS, VINCENZO            89 F | KRIS, ZETTA                7 M
KSHLERIN, ADRIANA         30 M | KSHLERIN, COLT T:5        14 M | KSHLERIN, FREDDIE         27 M
KUHIC, DEJA               39 F | KUHLMAN, LADARIUS          8 F | KUHLMAN, OLLIE T:7        18 F
KUHLMAN, REBECA           86 F | KUHLMAN, VERONA           51 M | KUHLMAN, ZELLA             3 F
KUHN, DOMENICA             3 F | KUHN, GRAYSON             80 F | KUHN, KARLEY              34 F
KUHN, LARUE               77 M | KUHN, REGINALD            23 M | KUHN, VIDA                 8 M
KULAS, DORRIS T:0         16 M | KULAS, FRANCIS            56 F | KULAS, MILTON             27 F
KUNDE, ELFRIEDA           10 M | KUPHAL, CATERINA           1 F | KUPHAL, DEVANTE            9 M
KUPHAL, LILLA             70 F | KUPHAL, RANDI             10 F | KUTCH, LAMONT              4 F
KUTCH, SEAN               21 M | KUVALIS, HYMAN             6 M | KUVALIS, LUPE             10 M
KUVALIS, MYLES             5 M | KUVALIS, RETHA            30 F | LABADIE, ANNAMARIE T:9    13 M
LABADIE, DEVONTE T:7      13 F | LABADIE, MANUELA          37 M | LABADIE, STANLEY          63 F
LAKIN, DILLAN            < 1 M | LANG, ARIEL T:7           13 M | LANG, FELIPA              67 M
LANG, JUSTON              11 F | LANGOSH, DELBERT           4 M | LANGWORTH, FLETA           4 F
LARKIN, JAY                5 F | LARKIN, TURNER             4 M | LEANNON, ROWENA           85 F
LEBSACK, ALEXANNE         95 F | LEBSACK, ARON             11 M | LEBSACK, BRENDA            3 F
LEBSACK, EBBA             83 F | LEBSACK, WILMA            68 M | LEFFLER, BUFORD           21 M
LEFFLER, JERMEY            9 F | LEGROS, ILENE              1 M | LEGROS, LEO               10 F
LEHNER, CARROLL            1 F | LEHNER, DEVYN             40 F | LEHNER, MARCEL T:4        13 F
LEMKE, BAILEY             58 F | LEMKE, PINKIE             58 M | LESCH, ARNOLD              3 F
LESCH, CARISSA             7 M | LESCH, OMER                1 F | LEUSCHKE, BROCK            6 M
LEUSCHKE, EMMETT           7 M | LEUSCHKE, SIERRA T:9      14 F | LEUSCHKE, TEVIN T:10      13 M
LEUSCHKE, WILLY           20 F | LIND, DANA T:8            17 M | LITTEL, EMERY             93 F
LITTLE, JADA T:2          18 F | LOCKMAN, ALIVIA T:8       12 M | LOCKMAN, KADEN            24 F
LOWE, WILFORD             25 M | LUBOWITZ, FLORINE         48 M | LUBOWITZ, ILENE           65 M
LUBOWITZ, LAURENCE         4 F | LUBOWITZ, MARISOL         49 M | LUEILWITZ, ALEC           59 F
LUETTGEN, ESTELLE         57 F | LUETTGEN, KRISTOPHE       22 M | LUETTGEN, MARISA           2 M
LUETTGEN, RHODA            7 M | LYNCH, ELIZABETH          24 F | LYNCH, RASHEED T:3        12 F
MACEJKOVIC, ETHAN          4 F | MACEJKOVIC, JOELLE        10 F | MACEJKOVIC, SAMIR T:2     18 M
MACGYVER, LUTHER          23 F | MAGGIO, RHIANNA            7 M | MANN, MAIA                10 M
MANN, MARIBEL              3 F | MANN, REID                 2 F | MANTE, AUGUSTINE T:7      12 F
MANTE, BRADLY            < 1 F | MANTE, KATHRYN             6 M | MARVIN, CLETUS            70 F
MARVIN, ELWYN T:6         13 F | MARVIN, ERWIN             24 M | MARVIN, GREGG T:5         13 F
MARVIN, KAYLIE            87 F | MARVIN, LOLA              22 F | MAYER, DELTA              19 M
MAYER, ELMER               5 F | MAYER, ETHYL              32 F | MAYER, FREIDA              1 M
MAYER, GERDA T:7          17 F | MAYERT, ASHTYN             1 M | MAYERT, JASMIN            52 M
MCCLURE, EUDORA           55 F | MCDERMOTT, BIANKA         76 F | MCDERMOTT, GARRETT         2 F
MCDERMOTT, GENESIS T:7    14 F | MCGLYNN, JAVONTE           6 F | MCKENZIE, DEON            56 M
>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>  ----------  PAGE 87  ---------  <<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<

>>>>>>>>>>>>>>>>>>>>>>>>> | PANEM CENSUS ROLL | District 03 POP 1000 | <<<<<<<<<<<<<<<<<<<<<<<<<
MCKENZIE, RYLAN           78 F | MCLAUGHLIN, ABBEY         42 F | MCLAUGHLIN, LUCY           2 F
MCLAUGHLIN, REYMUND       86 M | MEDHURST, JACYNTHE        46 M | METZ, BRITNEY             24 M
METZ, GUIDO               65 F | MILLS, FAYE               47 M | MILLS, MUSTAFA            11 M
MITCHELL, ADRIANNA         4 M | MITCHELL, MAURICE         41 F | MITCHELL, THEODORE        68 F
MOEN, ALEXANDRE           35 F | MOEN, MAURICIO            59 F | MOHR, AMBER                7 M
MONAHAN, EDMOND           36 M | MOORE, LEXUS              71 M | MORAR, JAYDEN              6 F
MORAR, NATASHA T:8        17 M | MORISSETTE, ARNOLD         9 F | MORISSETTE, DANNIE        50 F
MORISSETTE, ESTELL        20 F | MORISSETTE, HARLEY       < 1 M | MORISSETTE, LAWRENC       26 F
MORISSETTE, RYLAN         21 F | MOSCISKI, KATRINA T:0     17 F | MRAZ, ARTURO              23 F
MRAZ, HERMINIO            52 M | MUELLER, ARIANE            6 F | MUELLER, BORIS             8 M
MUELLER, BRADLY            1 F | MUELLER, DESTINEE          3 M | MULLER, CHARLES           33 F
MULLER, ELIEZER           21 F | MURAZIK, KELSI             8 F | MURAZIK, SHAYNA T:8       14 M
MURPHY, ROSARIO           60 M | MURRAY, DIANA              1 M | MURRAY, KIANA             77 M
NADER, DARRELL T:1        13 M | NADER, HILMA T:2          16 M | NADER, ISABELL            21 M
NADER, KRISTIAN           21 F | NICOLAS, ABELARDO         38 M | NICOLAS, BARNEY           41 F
NICOLAS, ELOUISE          26 F | NICOLAS, MOHAMMAD         38 F | NICOLAS, REAGAN           52 F
NICOLAS, THADDEUS          5 M | NIENOW, CHRISTOPHER       25 F | NIENOW, ELODY             94 M
NIENOW, LOUVENIA          64 M | NIKOLAUS, ANTWON           3 M | NIKOLAUS, BEAULAH         66 M
NIKOLAUS, CASANDRA T:4    12 M | NIKOLAUS, DARRON T:9      12 M | NIKOLAUS, JENNYFER        36 M
NIKOLAUS, MARIANO         42 F | NIKOLAUS, TRAVIS          53 M | NITZSCHE, JENNINGS        74 F
NOLAN, ANDERSON           87 F | NOLAN, EMIL                3 M | NOLAN, GILDA              23 F
NOLAN, THELMA             72 F | O'CONNELL, DANIAL         52 M | O'CONNER, AVIS             8 M
O'HARA, FRANCO            44 F | O'HARA, KAMERON T:0       15 M | O'HARA, NANNIE            88 F
O'KEEFE, JASMIN            4 M | O'KEEFE, REBEKAH           2 F | O'KON, ALISA T:7          17 M
O'KON, DENA                1 M | O'KON, NEWTON             53 M | O'KON, WILHELMINE         19 F
O'REILLY, DARWIN          32 M | O'REILLY, MYRTIS          26 F | OBERBRUNNER, TRACEY T:3   14 M
OKUNEVA, DREW             21 M | OKUNEVA, HEAVEN            6 M | OKUNEVA, VALENTIN          6 F
OLSON, NIKOLAS           < 1 M | OLSON, REVA               74 F | OLSON, TATUM T:8          14 M
ONDRICKA, JOELLE          34 F | ONDRICKA, LINDSEY T:4     14 F | ORTIZ, ALEXANE            23 M
ORTIZ, GENEVIEVE          54 F | OSINSKI, ALTHEA           28 M | OSINSKI, CLAIR            20 M
OSINSKI, REBEKA            6 M | PACOCHA, ASHTON           10 F | PACOCHA, MAVIS            25 F
PACOCHA, TYLER T:3        16 F | PADBERG, BERTHA           35 F | PADBERG, EVA              11 F
PAGAC, ELISHA             10 M | PAGAC, MONSERRATE          5 F | PAGAC, VLADIMIR           11 M
PARISIAN, ROBYN T:1       12 F | PARKER, SIENNA             5 F | PAUCEK, HARMONY           33 M
PAUCEK, JARED             51 M | PFANNERSTILL, CARRI        4 M | PFEFFER, ALTHEA            8 F
PFEFFER, ALYSSON           3 F | POLLICH, RAOUL            11 M | POUROS, BRADFORD          24 M
POWLOWSKI, JUDD           19 F | POWLOWSKI, LELA           39 F | POWLOWSKI, ROGER           4 F
POWLOWSKI, YASMEEN        37 M | PREDOVIC, ALYSHA          97 F | PREDOVIC, CHAUNCEY        64 F
PREDOVIC, DASHAWN         29 F | PREDOVIC, DEJA T:0        13 M | PREDOVIC, JESSIE          56 F
PRICE, BLAIR              49 M | PRICE, BRICE T:4          15 F | PRICE, DEONTAE           < 1 M
PROHASKA, DONAVON         27 M | PROHASKA, MARCUS          57 F | PROSACCO, KELLI           19 M
PURDY, JOLIE              30 M | PURDY, LONNIE              5 F | PURDY, TRYSTAN           < 1 M
QUIGLEY, MARGARETTA        4 F | QUIGLEY, SANTINO          29 M | QUITZON, DELTA            60 F
QUITZON, LONIE            11 M | QUITZON, PETRA             5 F | RATH, ANTWAN              53 M
RATH, MAXIMUS             20 M | RATKE, JUDAH               8 F | RAU, ALLIE                 8 M
RAU, ELSIE                66 F | RAU, HOSEA T:0            18 M | RAU, MANUEL               41 M
RAYNOR, RICO T:7          15 M | RAYNOR, TRACEY             2 M | REICHERT, CASIMIR T:1     18 F
REICHERT, DEBORAH T:7     16 M | REICHERT, ELWIN T:0       12 F | REILLY, RICKIE            42 F
REINGER, EARNESTINE        4 M | REINGER, JAN               1 M | REINGER, JOHNNIE          37 F
REINGER, NAOMI             2 M | REMPEL, DAVIN             52 F | REMPEL, DILLAN            20 M
RENNER, JULIA              2 M | RENNER, SISTER            38 M | REYNOLDS, ABIGALE          2 F
>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>  ----------  PAGE 88  ---------  <<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<

>>>>>>>>>>>>>>>>>>>>>>>>> | PANEM CENSUS ROLL | District 03 POP 1000 | <<<<<<<<<<<<<<<<<<<<<<<<<
REYNOLDS, DAISY           64 M | REYNOLDS, LARUE T:4       14 F | REYNOLDS, MARILIE          2 F
RICE, ISMAEL              22 F | RIPPIN, CHET              75 M | ROBERTS, ARMANDO          49 M
ROGAHN, ROSINA T:4        16 M | ROGAHN, YVETTE            36 F | ROGAHN, ZOLA               1 F
ROHAN, MIKEL T:4          12 M | ROLFSON, ANNABELLE        24 M | ROLFSON, CHRISTIANA       47 F
ROLFSON, EZEKIEL           4 M | ROMAGUERA, ERYN            1 F | ROMAGUERA, TOMAS          11 M
ROOB, LANE                31 F | ROOB, ROSSIE               5 M | ROOB, TANYA T:6           12 M
ROWE, PEYTON              82 F | ROWE, REMINGTON            3 M | RUECKER, EDDIE            40 M
RUECKER, HILLARY           3 F | RUECKER, NICOLE           11 F | RUNOLFSDOTTIR, GUST        7 M
RUNOLFSDOTTIR, MAYM       81 F | RUNOLFSSON, ELLA           2 M | RUNOLFSSON, GILBERT       20 F
RUSSEL, ANABELLE           8 M | RUSSEL, KEN               31 M | RUSSEL, MOSSIE            45 F
RUSSEL, NASIR             21 M | RUTHERFORD, MOSE           7 M | RYAN, AUBREY             < 1 F
RYAN, CARROLL             25 M | RYAN, VICTORIA            22 F | SANFORD, RYANN T:8        12 M
SANFORD, VADA              9 M | SATTERFIELD, DREW         21 M | SATTERFIELD, STELLA       30 M
SAUER, LUCIANO            32 F | SAUER, MARY                9 F | SAUER, SABRINA            27 M
SCHADEN, ENOS             24 M | SCHADEN, ESTELL           29 M | SCHIMMEL, SCHUYLER        26 M
SCHIMMEL, VINCENZA        69 F | SCHINNER, LUCIO           40 F | SCHINNER, VERNIE          23 F
SCHINNER, ZANE T:6        12 M | SCHMITT, CHARLIE T:4      16 F | SCHOEN, FELIX             22 M
SCHOEN, FERNANDO         < 1 M | SCHOWALTER, HUDSON        24 M | SCHOWALTER, TERENCE       10 M
SCHROEDER, OSWALDO        10 F | SCHULIST, KOREY            3 F | SCHUMM, NEIL               9 F
SCHUPPE, ALIYA T:3        15 M | SCHUPPE, BERNADINE T:5    14 M | SCHUSTER, AISHA           11 F
SCHUSTER, KARIANNE         4 F | SCHUSTER, KIRSTEN          6 M | SCHUSTER, REILLY          10 M
SHANAHAN, COURTNEY       < 1 M | SHANAHAN, GUADALUPE       58 F | SHANAHAN, JEFFEREY         2 M
SHANAHAN, MAEGAN          60 F | SHIELDS, HERTHA           29 F | SHIELDS, LOTTIE           31 F
SIMONIS, CECELIA          47 M | SIMONIS, THALIA            9 F | SIPES, EWALD              45 F
SIPES, LETITIA T:6        17 F | SIPES, NYAH T:0           17 M | SKILES, MAVIS             20 F
SKILES, MAXIMUS           73 F | SMITH, MARJOLAINE         48 M | SMITH, TERRILL            82 M
SMITH, YOSHIKO           < 1 F | SMITHAM, DAMARIS          76 F | SMITHAM, GAETANO           2 F
SMITHAM, JOANIE           20 F | SPENCER, FRANCISCO        20 F | SPENCER, ITZEL            67 M
SPENCER, NOLA             21 F | SPENCER, ROSALIND         47 M | SPINKA, CLEO              73 F
SPINKA, FLORENCE T:2      16 F | SPINKA, OZELLA            43 F | SPORER, ANDREANE T:2      18 M
SPORER, JOE T:0           14 F | STAMM, JERAD              60 F | STANTON, ABDIEL           33 M
STANTON, DAWSON            6 M | STANTON, NYA               7 F | STARK, EMERALD            28 M
STARK, KYLEIGH            25 M | STEHR, NORA               86 F | STEUBER, DARREN           44 F
STEUBER, ROMAN             6 M | STIEDEMANN, ALYCIA         4 F | STIEDEMANN, FRANZ          8 M
STIEDEMANN, KIMBERL       69 F | STOKES, GEOVANY T:0       17 F | STOKES, JERROD T:4        17 M
STOKES, KAREEM T:4        13 M | STOKES, REGAN             11 F | STOKES, SERENA             6 M
STOLTENBERG, MOLLY        53 M | STRACKE, KENNY             4 F | STRACKE, LUELLA           74 F
STREICH, EDA               9 M | STREICH, MARLON           53 F | STROMAN, ADELL             5 M
STROMAN, MAJOR T:6        15 M | STROMAN, TYSON            59 F | SWANIAWSKI, TALON         47 M
SWIFT, ADELLA             29 M | SWIFT, ALBERTA            68 M | SWIFT, ELEONORE           58 F
SWIFT, MARLIN              8 M | SWIFT, MINA                9 F | TERRY, CONCEPCION         61 F
TERRY, ESTELLA            28 F | THIEL, BREANA              7 F | THIEL, JIMMIE              6 M
THIEL, LILLIANA           40 F | THIEL, PATRICIA           26 M | THOMPSON, ISAC            25 M
THOMPSON, ROSINA          62 M | THOMPSON, VIDA             3 F | TILLMAN, JERMEY            4 M
TILLMAN, MOSES             1 M | TORP, LUZ                < 1 F | TORPHY, TRINITY           22 M
TOWNE, ANGELINA           90 M | TOWNE, CADEN              73 F | TOWNE, KORY T:8           18 M
TOY, BUFORD               19 M | TOY, JESUS                 7 F | TOY, JULIANA              34 F
TRANTOW, ENOLA             6 M | TRANTOW, GORDON            3 F | TRANTOW, ISRAEL T:6       18 M
TRANTOW, LAVERNA          31 M | TRANTOW, SHANA             1 M | TRANTOW, SKYE              9 M
TREMBLAY, LORI T:8        15 F | TREMBLAY, WENDY           81 M | TREUTEL, EMERSON          89 M
TROMP, JOVANNY             2 F | TURCOTTE, LEMUEL          30 M | TURNER, ENRICO             6 F
>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>  ----------  PAGE 89  ---------  <<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<

>>>>>>>>>>>>>>>>>>>>>>>>> | PANEM CENSUS ROLL | District 03 POP 1000 | <<<<<<<<<<<<<<<<<<<<<<<<<
TURNER, JARED             21 M | TURNER, LAURIANE T:3      18 F | TURNER, MYRON             65 M
ULLRICH, ALENA             7 M | ULLRICH, DARRICK          46 F | UPTON, GIOVANNI           48 M
UPTON, ISRAEL             79 M | UPTON, SANTA              78 F | VANDERVORT, MARJOLA        2 M
VEUM, BERTHA               3 M | VEUM, BRENDAN             99 F | VEUM, ETHAN               56 F
VOLKMAN, REMINGTON        24 M | VOLKMAN, RETTA T:3        16 M | VOLKMAN, SANFORD          78 M
VOLKMAN, VERDIE           61 M | VON, CHRISTA              71 M | VON, JEROD T:3            17 F
VONRUEDEN, BENNY          72 F | VONRUEDEN, HENDERSO      < 1 F | VONRUEDEN, VIOLA          36 F
WAELCHI, CALLIE            2 M | WAELCHI, GERMAINE          6 M | WALKER, BREANA            23 F
WALKER, LAVERN            23 M | WALKER, NORMA             30 M | WALKER, TRISTIN T:8       14 F
WALSH, ERICK              61 M | WALSH, MALACHI             5 F | WALSH, MAUD T:1           15 M
WALTER, CANDICE T:8       15 F | WARD, MELVIN             < 1 F | WARD, NEHA                38 F
WATERS, EMILIO            25 F | WATERS, IZAIAH            11 F | WATERS, KRISTOFFER        39 M
WATERS, PAUL              42 F | WATSICA, AIDAN T:3        15 F | WATSICA, CORENE T:2       18 F
WATSICA, FANNY            44 M | WEBER, RAY               < 1 F | WEHNER, CHAYA              1 M
WEHNER, JONAS             50 F | WEHNER, LEE                5 M | WEHNER, MASON              5 F
WEIMANN, DELILAH          68 F | WEISSNAT, AIMEE           11 M | WEISSNAT, FANNY           80 M
WEISSNAT, LUCAS           63 F | WEISSNAT, RAOUL           28 F | WEISSNAT, THEODORA        24 M
WEISSNAT, TRISTIN         36 M | WELCH, AMAYA              67 F | WELCH, DANIKA T:5         12 M
WELCH, LORNA               4 M | WELCH, MARK               46 M | WELCH, ROSS                1 M
WEST, ELWYN T:3           12 F | WEST, GERARD              90 F | WEST, HOPE                39 F
WEST, SANDRA              32 F | WHITE, DONNA               3 M | WIEGAND, JERAMIE           4 F
WIEGAND, STAN             50 M | WILKINSON, ALEXANDR T:5   15 M | WILKINSON, COBY T:7       13 F
WILL, ELEONORE             2 F | WILL, EMELIE              75 F | WILL, VIVIENNE T:7        15 F
WILLMS, DEWITT            31 F | WILLMS, JASON             64 F | WILLMS, KACI              63 M
WINDLER, ALEXA            27 M | WINDLER, CAMYLLE          55 F | WINDLER, DASHAWN          20 M
WINTHEISER, DEONDRE       70 M | WINTHEISER, EMELIA         9 F | WINTHEISER, SHAYNA T:9    18 F
WISOKY, BRADEN            22 M | WISOKY, CANDICE           57 F | WISOKY, JANICE             2 F
WISOZK, MONTANA           43 M | WITTING, ASHA             44 F | WOLF, TYSON                3 M
WOLFF, IMOGENE            11 F | WUCKERT, KIERA            43 F | WUNSCH, LENNY T:9         13 M
WYMAN, GEORGIANA          20 M | YOST, BRAULIO             22 F | YOST, SARAI               49 M
YUNDT, KENYA              64 F | ZBONCAK, AYLA T:0         14 M | ZBONCAK, BETHEL           11 F
ZBONCAK, HATTIE T:6       18 F | ZBONCAK, MISTY            32 M | ZEMLAK, ELIAS             92 M
ZEMLAK, ORA              < 1 M | ZIEMANN, DOVIE            74 F | ZIEMANN, HAYLIE           35 F
ZIEMANN, JAMISON           3 M | ZIEMANN, MICHELLE          5 F | ZIEME, FREDY              11 F
ZULAUF, BRODERICK         84 F | ZULAUF, BRYCEN            72 M | ZULAUF, CONSTANCE          8 M
ZULAUF, FORREST           60 F | ZULAUF, ZACHARIAH T:4     14 M | 















>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>  ----------  PAGE 90  ---------  <<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<

>>>>>>>>>>>>>>>>>>>>>>>>> | PANEM CENSUS ROLL | District 04 POP 500 | <<<<<<<<<<<<<<<<<<<<<<<<<
ABERNATHY, NAME           64 M | ADAMS, EMILE              51 F | ADAMS, MILO               71 F
ADAMS, PATRICK            95 M | ANDERSON, ALAYNA          60 M | ANKUNDING, GERALDIN        1 M
AUFDERHAR, CARTER         23 F | AUFDERHAR, EVERARDO       22 F | BAHRINGER, ORPHA          77 F
BARROWS, WINIFRED         65 M | BARTON, CHARITY           11 F | BASHIRIAN, BILLIE         43 M
BASHIRIAN, EDUARDO T:1    18 F | BATZ, JODIE               44 F | BATZ, WADE                61 M
BAUCH, EDA                83 F | BAUCH, LETITIA           < 1 M | BAUMBACH, EVANS            8 F
BAYER, HALEIGH            21 F | BEATTY, ARTURO            20 M | BECHTELAR, ARIANE         31 F
BEIER, GENE               62 M | BERGNAUM, ALLIE T:8       12 F | BERGNAUM, EDGARDO         73 F
BERGSTROM, SAVION         38 M | BERNIER, SHEA              3 F | BINS, IMANI                9 M
BINS, SHANIE              75 M | BLANDA, CAITLYN           11 F | BLANDA, MARQUISE          82 F
BLICK, TURNER             30 F | BODE, LEON                26 M | BOEHM, AURELIE            33 F
BOGAN, KEVEN              49 F | BOTSFORD, MAIA            47 F | BRADTKE, NICOLE T:4       14 F
BRAUN, TAMIA              23 M | BREKKE, DAPHNEY           79 M | BROWN, ETHA                5 F
BUCKRIDGE, DELL           77 M | CARROLL, ALF              52 F | CARROLL, CHRISTY          37 M
CARTWRIGHT, LARUE          2 M | CARTWRIGHT, SANTINO        3 F | CASPER, NEHA              65 M
CASSIN, JAMEY T:5         16 F | CASSIN, WARD              81 F | CHAMPLIN, VESTA            3 F
CHRISTIANSEN, REGIN T:2   14 M | COLE, LEW                 25 M | COLE, MAXIMO              45 F
COLLIER, RAY              87 M | COLLINS, STANLEY          25 F | CONN, MARGE               85 M
CONN, MARYSE              56 F | CONNELLY, NELSON          82 F | CONNELLY, REBEKAH T:2     13 M
CONROY, VELVA             56 M | CONROY, WINNIFRED         64 F | CONSIDINE, ARON           35 F
CORKERY, LORENZO          21 M | CORKERY, TRENTON           6 F | CORMIER, VITO T:8         12 M
CORWIN, CARLOS             3 M | CORWIN, MARIELA           81 F | CORWIN, PRUDENCE T:3      18 M
CREMIN, REGINALD           4 M | CRIST, MELBA T:3          13 F | CRONA, BETSY              47 M
CRONA, JADON              63 M | CROOKS, DOMENICK         < 1 M | CRUICKSHANK, CLETUS       22 M
CUMMERATA, HAYDEN T:0     13 M | CUMMERATA, MICHAELA       29 F | CUMMERATA, VIVA           39 M
CUMMINGS, ANTWAN          71 M | CUMMINGS, NEIL            20 M | D'AMORE, CAREY            88 M
D'AMORE, ELAINA            4 F | DANIEL, ELEONORE          68 M | DANIEL, HETTIE             7 M
DANIEL, ISSAC T:0         14 M | DARE, DARRON              82 F | DENESIK, COLUMBUS T:7     16 M
DIBBERT, MICHELLE         69 F | DICKENS, KENNY T:4        15 F | DICKINSON, BUD            20 M
DICKINSON, MOISES         98 M | DICKINSON, PRICE         < 1 F | DIETRICH, HORTENSE        11 M
DONNELLY, VICKIE          43 M | DOUGLAS, GENE              7 F | DOUGLAS, URSULA           19 M
DOYLE, CARRIE             38 M | DOYLE, CONRAD             20 F | DUBUQUE, ANA              89 M
DUBUQUE, BAILEE            9 M | DUBUQUE, JUDY              2 M | DURGAN, KYLEIGH           54 F
DURGAN, VITA              23 F | EBERT, LEWIS              22 F | EBERT, THEO              < 1 M
EICHMANN, CHEYANNE        66 F | EICHMANN, MICHALE        101 M | EICHMANN, NATHEN          10 M
EICHMANN, RICHIE          92 M | EMARD, ARLO                4 F | EMARD, ROSALINDA          36 F
ERNSER, ALENE T:10        16 M | ERNSER, HIPOLITO          23 M | ERNSER, LAURENCE          68 M
FAHEY, OSWALD              8 F | FAY, CICERO               27 F | FEEST, ODELL T:3          14 M
FEEST, RUBY               23 M | FERRY, PEARL              24 F | FISHER, AALIYAH T:10      17 M
FLATLEY, BETTIE T:4       17 F | FLATLEY, NEDRA            43 M | FRAMI, JOHNSON             8 F
FRAMI, SHANE               1 M | FRIESEN, KELSI            38 M | FRITSCH, CLARABELLE        6 F
FUNK, BRANDO              29 F | FUNK, TOY                 65 F | GAYLORD, ELVIE            21 M
GAYLORD, ERICK T:5        17 M | GERHOLD, AMOS T:2         17 F | GERHOLD, DAWN             35 F
GERLACH, KELSIE            1 F | GERLACH, LACY             19 F | GIBSON, LONDON            20 M
GIBSON, PERCY             23 M | GIBSON, SHAWN             53 M | GISLASON, HUGH            79 M
GISLASON, WILMA           50 F | GLEASON, BULAH            68 F | GLEASON, KAILEE           24 F
GLEICHNER, ASHLEIGH       45 M | GLOVER, FREDDY            27 F | GLOVER, MARTY            < 1 F
GOLDNER, BAYLEE T:5       12 M | GOODWIN, ALBERTA          49 F | GOODWIN, KRISTIN          10 F
GORCZANY, CASSIDY         50 F | GORCZANY, DELFINA         70 M | GOTTLIEB, BREANNA          9 M
GOTTLIEB, NASH             4 M | GOTTLIEB, TRUDIE           9 M | GRADY, CECIL              50 F
GRAHAM, FOSTER            78 M | GRAHAM, WILFRED            9 M | GREEN, DUNCAN             70 M
>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>  ----------  PAGE 91  ---------  <<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<

